onset	duration	trial_type	sample	value
75.54	0.64	na	18885	254
76.2	0.64	Stand	19050	2
76.832	0.64	Stand	19208	2
77.46	0.64	Stand	19365	2
78.092	0.64	Stand	19523	2
78.72	0.64	Stand	19680	2
79.352	0.64	Stand	19838	2
79.98	0.64	Stand	19995	2
80.62	0.64	Stand	20155	2
81.252	0.64	Stand	20313	2
81.88	0.64	Stand	20470	2
82.512	0.64	Stand	20628	2
83.14	0.64	Stand	20785	2
83.772	0.64	Stand	20943	2
84.4	0.64	Stand	21100	2
85.032	0.64	Large dev	21258	4
85.66	0.64	Stand	21415	2
86.292	0.64	Stand	21573	2
86.92	0.64	Inter dev	21730	6
87.552	0.64	Stand	21888	2
88.18	0.64	Stand	22045	2
88.812	0.64	na	22203	8
89.44	0.64	Stand	22360	2
90.072	0.64	Stand	22518	2
90.7	0.64	Stand	22675	2
91.332	0.64	Stand	22833	2
91.96	0.64	na	22990	8
92.592	0.64	Stand	23148	2
93.22	0.64	Large dev	23305	4
93.852	0.64	Stand	23463	2
94.48	0.64	Stand	23620	2
95.112	0.64	Large dev	23778	4
95.74	0.64	Stand	23935	2
96.372	0.64	Inter dev	24093	6
97.0	0.64	Stand	24250	2
97.632	0.64	Stand	24408	2
98.26	0.64	Stand	24565	2
98.892	0.64	Stand	24723	2
99.52	0.64	Large dev	24880	4
100.152	0.64	Stand	25038	2
100.78	0.64	Stand	25195	2
101.42	0.64	Inter dev	25355	6
102.052	0.64	Stand	25513	2
102.68	0.64	Stand	25670	2
103.312	0.64	Stand	25828	2
103.94	0.64	Inter dev	25985	6
104.572	0.64	Stand	26143	2
105.2	0.64	na	26300	8
105.832	0.64	Stand	26458	2
106.46	0.64	Stand	26615	2
107.092	0.64	Large dev	26773	4
107.72	0.64	Stand	26930	2
108.352	0.64	Stand	27088	2
108.98	0.64	Stand	27245	2
109.612	0.64	Inter dev	27403	6
110.24	0.64	Stand	27560	2
110.872	0.64	Stand	27718	2
111.5	0.64	na	27875	8
112.132	0.64	Stand	28033	2
112.76	0.64	Stand	28190	2
113.392	0.64	Stand	28348	2
114.02	0.64	Inter dev	28505	6
114.652	0.64	Stand	28663	2
115.28	0.64	Stand	28820	2
115.912	0.64	Stand	28978	2
116.54	0.64	Stand	29135	2
117.172	0.64	na	29293	8
117.8	0.64	Stand	29450	2
118.432	0.64	Stand	29608	2
119.072	0.64	Inter dev	29768	6
119.7	0.64	Stand	29925	2
120.332	0.64	Large dev	30083	4
120.96	0.64	Stand	30240	2
121.592	0.64	Stand	30398	2
122.22	0.64	na	30555	8
122.852	0.64	Stand	30713	2
123.48	0.64	Stand	30870	2
124.112	0.64	Stand	31028	2
124.74	0.64	Inter dev	31185	6
125.372	0.64	Stand	31343	2
126.0	0.64	Stand	31500	2
126.632	0.64	Stand	31658	2
127.26	0.64	Large dev	31815	4
127.892	0.64	Stand	31973	2
128.52	0.64	Stand	32130	2
129.152	0.64	Inter dev	32288	6
129.78	0.64	Stand	32445	2
130.412	0.64	Stand	32603	2
131.04	0.64	Stand	32760	2
131.672	0.64	na	32918	8
132.3	0.64	Stand	33075	2
132.932	0.64	Large dev	33233	4
133.56	0.64	Stand	33390	2
134.192	0.64	Stand	33548	2
134.82	0.64	Inter dev	33705	6
135.452	0.64	Stand	33863	2
136.08	0.64	Stand	34020	2
136.712	0.64	na	34178	8
137.34	0.64	Stand	34335	2
137.972	0.64	Stand	34493	2
138.6	0.64	Stand	34650	2
139.232	0.64	Stand	34808	2
139.86	0.64	Large dev	34965	4
140.492	0.64	Stand	35123	2
141.12	0.64	na	35280	8
141.752	0.64	Stand	35438	2
142.38	0.64	Stand	35595	2
143.012	0.64	Inter dev	35753	6
143.64	0.64	Stand	35910	2
144.272	0.64	Stand	36068	2
144.9	0.64	Stand	36225	2
145.532	0.64	Stand	36383	2
146.16	0.64	Inter dev	36540	6
146.792	0.64	Stand	36698	2
147.42	0.64	Stand	36855	2
148.052	0.64	Inter dev	37013	6
148.68	0.64	Stand	37170	2
149.312	0.64	Stand	37328	2
149.94	0.64	Stand	37485	2
150.572	0.64	na	37643	8
151.2	0.64	Stand	37800	2
151.832	0.64	Stand	37958	2
152.46	0.64	Inter dev	38115	6
153.092	0.64	Stand	38273	2
153.72	0.64	Stand	38430	2
154.352	0.64	Large dev	38588	4
154.98	0.64	Stand	38745	2
155.612	0.64	Stand	38903	2
156.24	0.64	na	39060	8
156.872	0.64	Stand	39218	2
157.5	0.64	Inter dev	39375	6
158.132	0.64	Stand	39533	2
158.76	0.64	na	39690	8
159.392	0.64	Stand	39848	2
160.02	0.64	Inter dev	40005	6
160.652	0.64	Stand	40163	2
161.28	0.64	Stand	40320	2
161.912	0.64	Stand	40478	2
162.54	0.64	na	40635	8
163.172	0.64	Stand	40793	2
163.8	0.64	Inter dev	40950	6
164.432	0.64	Stand	41108	2
165.06	0.64	Stand	41265	2
165.692	0.64	Stand	41423	2
166.32	0.64	Large dev	41580	4
166.952	0.64	Stand	41738	2
167.58	0.64	Stand	41895	2
168.212	0.64	Stand	42053	2
168.84	0.64	na	42210	8
169.472	0.64	Stand	42368	2
