onset	duration	trial_type	sample	value
9.612	0.64	Stand	2403	2
10.252	0.64	Stand	2563	2
10.892	0.64	Stand	2723	2
11.532	0.64	Stand	2883	2
12.172	0.64	Stand	3043	2
12.812	0.64	Stand	3203	2
13.452	0.64	Stand	3363	2
14.092	0.64	Stand	3523	2
14.732	0.64	Stand	3683	2
15.372	0.64	Stand	3843	2
16.012	0.64	Stand	4003	2
16.652	0.64	Stand	4163	2
17.292	0.64	Stand	4323	2
17.932	0.64	Stand	4483	2
18.572	0.64	Stand	4643	2
19.212	0.64	Large dev	4803	4
19.852	0.64	Stand	4963	2
20.492	0.64	Stand	5123	2
21.132	0.64	Inter dev	5283	6
21.772	0.64	Stand	5443	2
22.412	0.64	Stand	5603	2
23.692	0.64	Stand	5923	2
24.332	0.64	Stand	6083	2
24.972	0.64	Stand	6243	2
25.612	0.64	Stand	6403	2
26.892	0.64	Stand	6723	2
27.532	0.64	Large dev	6883	4
28.172	0.64	Stand	7043	2
28.812	0.64	Stand	7203	2
29.452	0.64	Large dev	7363	4
30.092	0.64	Stand	7523	2
30.732	0.64	Inter dev	7683	6
31.372	0.64	Stand	7843	2
32.012	0.64	Stand	8003	2
32.652	0.64	Stand	8163	2
33.292	0.64	Stand	8323	2
33.932	0.64	Large dev	8483	4
34.572	0.64	Stand	8643	2
35.212	0.64	Stand	8803	2
35.852	0.64	Inter dev	8963	6
36.492	0.64	Stand	9123	2
37.132	0.64	Stand	9283	2
37.772	0.64	Stand	9443	2
38.412	0.64	Inter dev	9603	6
39.052	0.64	Stand	9763	2
40.332	0.64	Stand	10083	2
40.972	0.64	Stand	10243	2
41.612	0.64	Large dev	10403	4
42.252	0.64	Stand	10563	2
42.892	0.64	Stand	10723	2
43.532	0.64	Stand	10883	2
44.172	0.64	Inter dev	11043	6
44.812	0.64	Stand	11203	2
45.452	0.64	Stand	11363	2
46.732	0.64	Stand	11683	2
47.372	0.64	Stand	11843	2
48.012	0.64	Stand	12003	2
48.652	0.64	Inter dev	12163	6
49.292	0.64	Stand	12323	2
49.932	0.64	Stand	12483	2
50.572	0.64	Stand	12643	2
51.212	0.64	Stand	12803	2
52.492	0.64	Stand	13123	2
53.132	0.64	Stand	13283	2
53.772	0.64	Inter dev	13443	6
54.412	0.64	Stand	13603	2
55.052	0.64	Large dev	13763	4
55.692	0.64	Stand	13923	2
56.332	0.64	Stand	14083	2
57.612	0.64	Stand	14403	2
58.252	0.64	Stand	14563	2
58.892	0.64	Stand	14723	2
59.532	0.64	Inter dev	14883	6
60.172	0.64	Stand	15043	2
60.812	0.64	Stand	15203	2
61.452	0.64	Stand	15363	2
62.092	0.64	Large dev	15523	4
62.732	0.64	Stand	15683	2
63.372	0.64	Stand	15843	2
64.012	0.64	Inter dev	16003	6
64.652	0.64	Stand	16163	2
65.292	0.64	Stand	16323	2
65.932	0.64	Stand	16483	2
67.212	0.64	Stand	16803	2
67.852	0.64	Large dev	16963	4
68.492	0.64	Stand	17123	2
69.132	0.64	Stand	17283	2
69.772	0.64	Inter dev	17443	6
70.412	0.64	Stand	17603	2
71.052	0.64	Stand	17763	2
72.332	0.64	Stand	18083	2
72.972	0.64	Stand	18243	2
73.612	0.64	Stand	18403	2
74.252	0.64	Stand	18563	2
74.892	0.64	Large dev	18723	4
75.532	0.64	Stand	18883	2
76.812	0.64	Stand	19203	2
77.452	0.64	Stand	19363	2
78.092	0.64	Inter dev	19523	6
78.732	0.64	Stand	19683	2
79.372	0.64	Stand	19843	2
80.012	0.64	Stand	20003	2
80.652	0.64	Stand	20163	2
81.292	0.64	Inter dev	20323	6
81.932	0.64	Stand	20483	2
82.572	0.64	Stand	20643	2
83.212	0.64	Inter dev	20803	6
83.852	0.64	Stand	20963	2
84.492	0.64	Stand	21123	2
85.132	0.64	Stand	21283	2
86.412	0.64	Stand	21603	2
87.052	0.64	Stand	21763	2
87.692	0.64	Inter dev	21923	6
88.332	0.64	Stand	22083	2
88.972	0.64	Stand	22243	2
89.612	0.64	Large dev	22403	4
90.252	0.64	Stand	22563	2
90.892	0.64	Stand	22723	2
92.172	0.64	Stand	23043	2
92.812	0.64	Inter dev	23203	6
93.452	0.64	Stand	23363	2
94.732	0.64	Stand	23683	2
95.372	0.64	Inter dev	23843	6
96.012	0.64	Stand	24003	2
96.652	0.64	Stand	24163	2
97.292	0.64	Stand	24323	2
98.572	0.64	Stand	24643	2
99.212	0.64	Inter dev	24803	6
99.852	0.64	Stand	24963	2
100.492	0.64	Stand	25123	2
101.132	0.64	Stand	25283	2
101.772	0.64	Large dev	25443	4
102.412	0.64	Stand	25603	2
103.052	0.64	Stand	25763	2
103.692	0.64	Stand	25923	2
104.972	0.64	Stand	26243	2
105.612	0.64	Large dev	26403	4
106.252	0.64	Stand	26563	2
106.892	0.64	Stand	26723	2
107.532	0.64	Stand	26883	2
108.172	0.64	Inter dev	27043	6
108.812	0.64	Stand	27203	2
109.452	0.64	Stand	27363	2
110.092	0.64	Large dev	27523	4
110.732	0.64	Stand	27683	2
111.372	0.64	Stand	27843	2
112.012	0.64	Stand	28003	2
112.652	0.64	Large dev	28163	4
113.292	0.64	Stand	28323	2
113.932	0.64	Stand	28483	2
114.572	0.64	Inter dev	28643	6
115.212	0.64	Stand	28803	2
115.852	0.64	Stand	28963	2
116.492	0.64	Stand	29123	2
117.132	0.64	Stand	29283	2
117.772	0.64	Large dev	29443	4
118.412	0.64	Stand	29603	2
119.052	0.64	Stand	29763	2
120.332	0.64	Stand	30083	2
120.972	0.64	Stand	30243	2
121.612	0.64	Inter dev	30403	6
122.252	0.64	Stand	30563	2
122.892	0.64	Large dev	30723	4
123.532	0.64	Stand	30883	2
124.172	0.64	Stand	31043	2
125.452	0.64	Stand	31363	2
126.092	0.64	Inter dev	31523	6
126.732	0.64	Stand	31683	2
127.372	0.64	Stand	31843	2
128.012	0.64	Large dev	32003	4
128.652	0.64	Stand	32163	2
129.292	0.64	Stand	32323	2
129.932	0.64	Stand	32483	2
130.572	0.64	Stand	32643	2
131.212	0.64	Large dev	32803	4
131.852	0.64	Stand	32963	2
132.492	0.64	Stand	33123	2
133.132	0.64	Stand	33283	2
133.772	0.64	Inter dev	33443	6
134.412	0.64	Stand	33603	2
135.692	0.64	Stand	33923	2
136.332	0.64	Stand	34083	2
136.972	0.64	Large dev	34243	4
137.612	0.64	Stand	34403	2
138.252	0.64	Stand	34563	2
