name	type	units	low_cutoff	high_cutoff	description	sampling_frequency	status	status_description
TRIGGER	TRIG	V	0.10000000149011612	30.0	Trigger	250.0	good	n/a
RESPONSE	TRIG	V	0.10000000149011612	30.0	Trigger	250.0	good	n/a
MLzA	MEGREFMAG	T	0.10000000149011612	30.0	Magnetometer Reference	250.0	good	n/a
MLyA	MEGREFMAG	T	0.10000000149011612	30.0	Magnetometer Reference	250.0	good	n/a
MLzaA	MEGREFMAG	T	0.10000000149011612	30.0	Magnetometer Reference	250.0	good	n/a
MLyaA	MEGREFMAG	T	0.10000000149011612	30.0	Magnetometer Reference	250.0	good	n/a
MLxA	MEGREFMAG	T	0.10000000149011612	30.0	Magnetometer Reference	250.0	good	n/a
A22	MEGMAG	T	0.10000000149011612	30.0	Magnetometer	250.0	good	n/a
MLxaA	MEGREFMAG	T	0.10000000149011612	30.0	Magnetometer Reference	250.0	good	n/a
A2	MEGMAG	T	0.10000000149011612	30.0	Magnetometer	250.0	good	n/a
MRzA	MEGREFMAG	T	0.10000000149011612	30.0	Magnetometer Reference	250.0	good	n/a
MRxA	MEGREFMAG	T	0.10000000149011612	30.0	Magnetometer Reference	250.0	good	n/a
MRzaA	MEGREFMAG	T	0.10000000149011612	30.0	Magnetometer Reference	250.0	good	n/a
MRxaA	MEGREFMAG	T	0.10000000149011612	30.0	Magnetometer Reference	250.0	good	n/a
MRyA	MEGREFMAG	T	0.10000000149011612	30.0	Magnetometer Reference	250.0	good	n/a
MCzA	MEGREFMAG	T	0.10000000149011612	30.0	Magnetometer Reference	250.0	good	n/a
MRyaA	MEGREFMAG	T	0.10000000149011612	30.0	Magnetometer Reference	250.0	good	n/a
MCzaA	MEGREFMAG	T	0.10000000149011612	30.0	Magnetometer Reference	250.0	good	n/a
MCyA	MEGREFMAG	T	0.10000000149011612	30.0	Magnetometer Reference	250.0	good	n/a
GzxA	MEGREFGRADAXIAL	T/m	0.10000000149011612	30.0	Axial Gradiometer Reference	250.0	good	n/a
MCyaA	MEGREFMAG	T	0.10000000149011612	30.0	Magnetometer Reference	250.0	good	n/a
A104	MEGMAG	T	0.10000000149011612	30.0	Magnetometer	250.0	good	n/a
A241	MEGMAG	T	0.10000000149011612	30.0	Magnetometer	250.0	good	n/a
MCxA	MEGREFMAG	T	0.10000000149011612	30.0	Magnetometer Reference	250.0	good	n/a
A138	MEGMAG	T	0.10000000149011612	30.0	Magnetometer	250.0	good	n/a
MCxaA	MEGREFMAG	T	0.10000000149011612	30.0	Magnetometer Reference	250.0	good	n/a
A214	MEGMAG	T	0.10000000149011612	30.0	Magnetometer	250.0	good	n/a
A71	MEGMAG	T	0.10000000149011612	30.0	Magnetometer	250.0	good	n/a
A26	MEGMAG	T	0.10000000149011612	30.0	Magnetometer	250.0	good	n/a
A93	MEGMAG	T	0.10000000149011612	30.0	Magnetometer	250.0	good	n/a
A39	MEGMAG	T	0.10000000149011612	30.0	Magnetometer	250.0	good	n/a
A125	MEGMAG	T	0.10000000149011612	30.0	Magnetometer	250.0	good	n/a
A20	MEGMAG	T	0.10000000149011612	30.0	Magnetometer	250.0	good	n/a
A65	MEGMAG	T	0.10000000149011612	30.0	Magnetometer	250.0	good	n/a
A9	MEGMAG	T	0.10000000149011612	30.0	Magnetometer	250.0	good	n/a
A8	MEGMAG	T	0.10000000149011612	30.0	Magnetometer	250.0	good	n/a
A95	MEGMAG	T	0.10000000149011612	30.0	Magnetometer	250.0	good	n/a
A114	MEGMAG	T	0.10000000149011612	30.0	Magnetometer	250.0	good	n/a
A175	MEGMAG	T	0.10000000149011612	30.0	Magnetometer	250.0	good	n/a
A16	MEGMAG	T	0.10000000149011612	30.0	Magnetometer	250.0	good	n/a
A228	MEGMAG	T	0.10000000149011612	30.0	Magnetometer	250.0	bad	n/a
A35	MEGMAG	T	0.10000000149011612	30.0	Magnetometer	250.0	good	n/a
A191	MEGMAG	T	0.10000000149011612	30.0	Magnetometer	250.0	good	n/a
A37	MEGMAG	T	0.10000000149011612	30.0	Magnetometer	250.0	good	n/a
A170	MEGMAG	T	0.10000000149011612	30.0	Magnetometer	250.0	good	n/a
A207	MEGMAG	T	0.10000000149011612	30.0	Magnetometer	250.0	good	n/a
A112	MEGMAG	T	0.10000000149011612	30.0	Magnetometer	250.0	good	n/a
A224	MEGMAG	T	0.10000000149011612	30.0	Magnetometer	250.0	good	n/a
A82	MEGMAG	T	0.10000000149011612	30.0	Magnetometer	250.0	good	n/a
A238	MEGMAG	T	0.10000000149011612	30.0	Magnetometer	250.0	good	n/a
A202	MEGMAG	T	0.10000000149011612	30.0	Magnetometer	250.0	good	n/a
A220	MEGMAG	T	0.10000000149011612	30.0	Magnetometer	250.0	good	n/a
A28	MEGMAG	T	0.10000000149011612	30.0	Magnetometer	250.0	good	n/a
A239	MEGMAG	T	0.10000000149011612	30.0	Magnetometer	250.0	good	n/a
A13	MEGMAG	T	0.10000000149011612	30.0	Magnetometer	250.0	good	n/a
A165	MEGMAG	T	0.10000000149011612	30.0	Magnetometer	250.0	good	n/a
A204	MEGMAG	T	0.10000000149011612	30.0	Magnetometer	250.0	good	n/a
A233	MEGMAG	T	0.10000000149011612	30.0	Magnetometer	250.0	good	n/a
A98	MEGMAG	T	0.10000000149011612	30.0	Magnetometer	250.0	good	n/a
A25	MEGMAG	T	0.10000000149011612	30.0	Magnetometer	250.0	good	n/a
A70	MEGMAG	T	0.10000000149011612	30.0	Magnetometer	250.0	good	n/a
A72	MEGMAG	T	0.10000000149011612	30.0	Magnetometer	250.0	good	n/a
A11	MEGMAG	T	0.10000000149011612	30.0	Magnetometer	250.0	good	n/a
A47	MEGMAG	T	0.10000000149011612	30.0	Magnetometer	250.0	good	n/a
A160	MEGMAG	T	0.10000000149011612	30.0	Magnetometer	250.0	good	n/a
A64	MEGMAG	T	0.10000000149011612	30.0	Magnetometer	250.0	good	n/a
A3	MEGMAG	T	0.10000000149011612	30.0	Magnetometer	250.0	good	n/a
A177	MEGMAG	T	0.10000000149011612	30.0	Magnetometer	250.0	good	n/a
A63	MEGMAG	T	0.10000000149011612	30.0	Magnetometer	250.0	bad	n/a
A155	MEGMAG	T	0.10000000149011612	30.0	Magnetometer	250.0	good	n/a
A10	MEGMAG	T	0.10000000149011612	30.0	Magnetometer	250.0	good	n/a
A127	MEGMAG	T	0.10000000149011612	30.0	Magnetometer	250.0	good	n/a
A67	MEGMAG	T	0.10000000149011612	30.0	Magnetometer	250.0	good	n/a
A115	MEGMAG	T	0.10000000149011612	30.0	Magnetometer	250.0	good	n/a
A247	MEGMAG	T	0.10000000149011612	30.0	Magnetometer	250.0	good	n/a
A174	MEGMAG	T	0.10000000149011612	30.0	Magnetometer	250.0	good	n/a
A194	MEGMAG	T	0.10000000149011612	30.0	Magnetometer	250.0	good	n/a
A5	MEGMAG	T	0.10000000149011612	30.0	Magnetometer	250.0	good	n/a
A242	MEGMAG	T	0.10000000149011612	30.0	Magnetometer	250.0	good	n/a
A176	MEGMAG	T	0.10000000149011612	30.0	Magnetometer	250.0	good	n/a
A78	MEGMAG	T	0.10000000149011612	30.0	Magnetometer	250.0	good	n/a
A168	MEGMAG	T	0.10000000149011612	30.0	Magnetometer	250.0	good	n/a
A31	MEGMAG	T	0.10000000149011612	30.0	Magnetometer	250.0	good	n/a
