onset	duration	trial_type	sample	value
8.568	0.64	Stand	2142	2
9.208	0.64	Stand	2302	2
9.848	0.64	Stand	2462	2
10.488	0.64	Stand	2622	2
11.128	0.64	Stand	2782	2
11.768	0.64	Stand	2942	2
12.408	0.64	Stand	3102	2
13.048	0.64	Stand	3262	2
13.688	0.64	Stand	3422	2
14.328	0.64	Stand	3582	2
14.968	0.64	Stand	3742	2
15.608	0.64	Stand	3902	2
16.248	0.64	Stand	4062	2
16.888	0.64	Stand	4222	2
17.528	0.64	Stand	4382	2
18.168	0.64	Large dev	4542	4
18.808	0.64	Stand	4702	2
19.448	0.64	Stand	4862	2
20.088	0.64	Inter dev	5022	6
20.728	0.64	Stand	5182	2
21.368	0.64	Stand	5342	2
22.648	0.64	Stand	5662	2
23.288	0.64	Stand	5822	2
23.928	0.64	Stand	5982	2
24.568	0.64	Stand	6142	2
25.848	0.64	Stand	6462	2
26.488	0.64	Large dev	6622	4
27.128	0.64	Stand	6782	2
27.768	0.64	Stand	6942	2
28.408	0.64	Large dev	7102	4
29.048	0.64	Stand	7262	2
29.688	0.64	Inter dev	7422	6
30.328	0.64	Stand	7582	2
30.968	0.64	Stand	7742	2
31.608	0.64	Stand	7902	2
32.248	0.64	Stand	8062	2
32.888	0.64	Large dev	8222	4
33.528	0.64	Stand	8382	2
34.168	0.64	Stand	8542	2
34.808	0.64	Inter dev	8702	6
35.448	0.64	Stand	8862	2
36.088	0.64	Stand	9022	2
36.728	0.64	Stand	9182	2
37.368	0.64	Inter dev	9342	6
38.008	0.64	Stand	9502	2
39.288	0.64	Stand	9822	2
39.928	0.64	Stand	9982	2
40.568	0.64	Large dev	10142	4
41.208	0.64	Stand	10302	2
41.848	0.64	Stand	10462	2
42.488	0.64	Stand	10622	2
43.128	0.64	Inter dev	10782	6
43.768	0.64	Stand	10942	2
44.408	0.64	Stand	11102	2
45.688	0.64	Stand	11422	2
46.328	0.64	Stand	11582	2
46.968	0.64	Stand	11742	2
47.608	0.64	Inter dev	11902	6
48.248	0.64	Stand	12062	2
48.888	0.64	Stand	12222	2
49.528	0.64	Stand	12382	2
50.168	0.64	Stand	12542	2
51.448	0.64	Stand	12862	2
52.088	0.64	Stand	13022	2
52.728	0.64	Inter dev	13182	6
53.368	0.64	Stand	13342	2
54.008	0.64	Large dev	13502	4
54.648	0.64	Stand	13662	2
55.288	0.64	Stand	13822	2
56.568	0.64	Stand	14142	2
57.208	0.64	Stand	14302	2
57.848	0.64	Stand	14462	2
58.488	0.64	Inter dev	14622	6
59.128	0.64	Stand	14782	2
59.768	0.64	Stand	14942	2
60.408	0.64	Stand	15102	2
61.048	0.64	Large dev	15262	4
61.688	0.64	Stand	15422	2
62.328	0.64	Stand	15582	2
62.968	0.64	Inter dev	15742	6
63.608	0.64	Stand	15902	2
64.248	0.64	Stand	16062	2
64.888	0.64	Stand	16222	2
66.168	0.64	Stand	16542	2
66.808	0.64	Large dev	16702	4
67.448	0.64	Stand	16862	2
68.088	0.64	Stand	17022	2
68.728	0.64	Inter dev	17182	6
69.368	0.64	Stand	17342	2
70.008	0.64	Stand	17502	2
71.288	0.64	Stand	17822	2
71.928	0.64	Stand	17982	2
72.568	0.64	Stand	18142	2
73.208	0.64	Stand	18302	2
73.848	0.64	Large dev	18462	4
74.488	0.64	Stand	18622	2
75.768	0.64	Stand	18942	2
76.408	0.64	Stand	19102	2
77.048	0.64	Inter dev	19262	6
77.688	0.64	Stand	19422	2
78.328	0.64	Stand	19582	2
78.968	0.64	Stand	19742	2
79.608	0.64	Stand	19902	2
80.248	0.64	Inter dev	20062	6
80.888	0.64	Stand	20222	2
81.528	0.64	Stand	20382	2
82.168	0.64	Inter dev	20542	6
82.808	0.64	Stand	20702	2
83.448	0.64	Stand	20862	2
84.088	0.64	Stand	21022	2
85.368	0.64	Stand	21342	2
86.008	0.64	Stand	21502	2
86.648	0.64	Inter dev	21662	6
87.288	0.64	Stand	21822	2
87.928	0.64	Stand	21982	2
88.568	0.64	Large dev	22142	4
89.208	0.64	Stand	22302	2
89.848	0.64	Stand	22462	2
91.128	0.64	Stand	22782	2
91.768	0.64	Inter dev	22942	6
92.408	0.64	Stand	23102	2
93.688	0.64	Stand	23422	2
94.328	0.64	Inter dev	23582	6
94.968	0.64	Stand	23742	2
95.608	0.64	Stand	23902	2
96.248	0.64	Stand	24062	2
97.528	0.64	Stand	24382	2
98.168	0.64	Inter dev	24542	6
98.808	0.64	Stand	24702	2
99.448	0.64	Stand	24862	2
100.088	0.64	Stand	25022	2
100.728	0.64	Large dev	25182	4
101.368	0.64	Stand	25342	2
102.008	0.64	Stand	25502	2
102.648	0.64	Stand	25662	2
103.928	0.64	Stand	25982	2
104.568	0.64	Large dev	26142	4
105.208	0.64	Stand	26302	2
105.848	0.64	Stand	26462	2
106.488	0.64	Stand	26622	2
107.128	0.64	Inter dev	26782	6
107.768	0.64	Stand	26942	2
108.408	0.64	Stand	27102	2
109.048	0.64	Large dev	27262	4
109.688	0.64	Stand	27422	2
110.328	0.64	Stand	27582	2
110.968	0.64	Stand	27742	2
111.608	0.64	Large dev	27902	4
112.248	0.64	Stand	28062	2
112.888	0.64	Stand	28222	2
113.528	0.64	Inter dev	28382	6
114.168	0.64	Stand	28542	2
114.808	0.64	Stand	28702	2
115.448	0.64	Stand	28862	2
116.088	0.64	Stand	29022	2
116.728	0.64	Large dev	29182	4
117.368	0.64	Stand	29342	2
118.008	0.64	Stand	29502	2
119.288	0.64	Stand	29822	2
119.928	0.64	Stand	29982	2
120.568	0.64	Inter dev	30142	6
121.208	0.64	Stand	30302	2
121.848	0.64	Large dev	30462	4
122.488	0.64	Stand	30622	2
123.128	0.64	Stand	30782	2
124.408	0.64	Stand	31102	2
125.048	0.64	Inter dev	31262	6
125.688	0.64	Stand	31422	2
126.328	0.64	Stand	31582	2
126.968	0.64	Large dev	31742	4
127.608	0.64	Stand	31902	2
128.248	0.64	Stand	32062	2
128.888	0.64	Stand	32222	2
129.528	0.64	Stand	32382	2
130.168	0.64	Large dev	32542	4
130.808	0.64	Stand	32702	2
131.448	0.64	Stand	32862	2
132.088	0.64	Stand	33022	2
132.728	0.64	Inter dev	33182	6
133.368	0.64	Stand	33342	2
134.648	0.64	Stand	33662	2
135.288	0.64	Stand	33822	2
135.928	0.64	Large dev	33982	4
136.568	0.64	Stand	34142	2
137.208	0.64	Stand	34302	2
137.848	0.64	Stand	34462	2
138.488	0.64	Stand	34622	2
139.128	0.64	Large dev	34782	4
139.768	0.64	Stand	34942	2
140.408	0.64	Stand	35102	2
141.048	0.64	Stand	35262	2
141.688	0.64	Stand	35422	2
142.328	0.64	Inter dev	35582	6
142.968	0.64	Stand	35742	2
